phrase;rel_page;2018-11-24;2018-11-25;2018-11-26;2018-11-27;2018-11-28;2018-11-29
шампунь на основе соли мертвого моря;https://da-vita.ru/catalog/dlya_volos_man/mineralnii-shampun.html;44;41;85;49;45;84
шампунь на основе соли мертвого моря отзывы;-;101;101;101;101;101;101
шампунь нормальных волос купить;https://da-vita.ru/catalog/dlya-normalnih-volos.html;19;18;20;18;20;27
шампунь от выпадения волос цена;https://da-vita.ru/catalog/shampuni-ot-vipadeniya-volos.html;30;98;99;79;85;97
шампунь от желтизны волос купить;https://da-vita.ru/catalog/shampuni-protiv-jeltizni-volos.html;37;37;38;54;35;52
шампунь от перхоти health beauty;https://da-vita.ru/catalog/ochishchenie-problemnoi-koji-golovi/shampun-ot-perhoti-s-mikroshelkom.html;93;93;94;94;91;100
шампунь против выпадения волос для мужчин купить;-;101;101;101;101;101;101
шампунь против выпадения волос купить;-;101;101;101;101;101;101
шампунь против желтизны волос купить;https://da-vita.ru/catalog/shampuni-protiv-jeltizni-volos.html;38;39;40;41;37;47
шампунь с кератином для волос купить;https://da-vita.ru/catalog/shampuni-s-keratinom.html;42;32;30;37;32;30
шампунь с кератином для волос цена;https://da-vita.ru/catalog/shampuni-s-keratinom.html;93;101;96;96;33;43
шампунь с солью мертвого моря;https://da-vita.ru/beauty-blog/sol-mertvogo-morya---sekreti-primeneniya.html;80;80;86;86;78;78
экспресс кондиционер для волос купить;https://da-vita.ru/catalog/ekspress-kondicioneri-dlya-volos.html;4;4;4;7;4;8
элитная косметика для лица;https://da-vita.ru/catalog/mujchinam.html;101;101;101;101;101;91
элитная косметика для мужчин;https://da-vita.ru/catalog/mujchinam.html;10;12;8;11;11;10
элитная мужская косметика;https://da-vita.ru/catalog/mujchinam.html;7;7;7;6;5;6
эффективный крем от грибка ногтей на ногах;-;101;101;101;101;101;101
